run_idx,nop_bits,pps,port,iface,bits,duration,bps,message,timestamp
1,4,2,8888,eth0,152,4.8507,31.34,"Hello, InSecureNet!",2025-06-09T19:34:50.814039
1,4,2,8888,eth0,152,4.2352,35.89,"Hello, InSecureNet!",2025-06-09T19:35:03.919689
1,4,2,8888,eth0,152,4.4633,34.06,"Hello, InSecureNet!",2025-06-09T19:35:16.980384
1,4,2,8888,eth0,152,4.2833,35.49,"Hello, InSecureNet!",2025-06-09T19:35:29.871772
1,4,2,8888,eth0,152,5.1754,29.37,"Hello, InSecureNet!",2025-06-09T19:35:43.723942
1,4,2,8888,eth0,152,3.9863,38.13,"Hello, InSecureNet!",2025-06-09T19:35:56.420371
1,4,2,8888,eth0,152,4.8666,31.23,"Hello, InSecureNet!",2025-06-09T19:36:10.109373
1,2,3,8888,eth0,152,12.7871,11.89,"Hello, InSecureNet!",2025-06-09T19:36:31.738517
1,2,3,8888,eth0,152,13.4156,11.33,"Hello, InSecureNet!",2025-06-09T19:36:53.964836
1,2,3,8888,eth0,152,14.4607,10.51,"Hello, InSecureNet!",2025-06-09T19:37:16.940328
1,2,3,8888,eth0,152,13.3844,11.36,"Hello, InSecureNet!",2025-06-09T19:37:39.211057
1,2,3,8888,eth0,152,13.8074,11.01,"Hello, InSecureNet!",2025-06-09T19:38:01.673810
1,2,3,8888,eth0,152,13.7680,11.04,"Hello, InSecureNet!",2025-06-09T19:38:23.989362
1,2,3,8888,eth0,152,12.9454,11.74,"Hello, InSecureNet!",2025-06-09T19:38:45.716088
1,2,3,8888,eth0,152,13.4361,11.31,"Hello, InSecureNet!",2025-06-09T19:39:07.952808
1,2,3,8888,eth0,152,13.2709,11.45,"Hello, InSecureNet!",2025-06-09T19:39:29.937571
1,2,3,8888,eth0,152,13.9775,10.87,"Hello, InSecureNet!",2025-06-09T19:39:52.679150
1,3,3,8888,eth0,153,9.2270,16.58,"Hello, InSecureNet!",2025-06-09T19:40:11.134476
1,3,3,8888,eth0,153,9.3619,16.34,"Hello, InSecureNet!",2025-06-09T19:40:29.210725
1,3,3,8888,eth0,153,8.4984,18.00,"Hello, InSecureNet!",2025-06-09T19:40:46.414986
